id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
13200,Jeb Bush,1,yes,1,0,1,None of the above,1,,Stateline69J,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,Sweet Home Alabama,
13201,Jeb Bush,1,yes,1,1,0.7028,None of the above,1,,GeorgeReeves94,,5,,,"RT @mercedesschlapp: In terms of substance, @JebBush dominates #GOPdebates",,06-08-2015 19:08,6.29E+17,"Birmingham, United Kingdom",Casablanca
13202,Jeb Bush,1,yes,1,0,1,None of the above,1,,AuberHirsch,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,NewYork,
13203,No candidate mentioned,1,yes,1,1,0.6967,None of the above,1,,msgoddessrises,,0,,,No he's lying-demagogues do. #Huckster #GOPDebates  https://t.co/z3WecnOXHQ,,06-08-2015 19:08,6.29E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
13204,No candidate mentioned,1,yes,1,1,0.678,None of the above,1,,AlexWilliamsdt,,0,,,Watching THE WIRE reruns instead of the #GOPdebates. Twitter is probably the more entertaining way to follow it anyway. #nocable #noproblem,,06-08-2015 19:08,6.29E+17,"Los Angles, CA",Central Time (US & Canada)
13205,Chris Christie,1,yes,1,0,1,Healthcare (including Medicare),0.7044,,Joy__Hart,,1,,,"Slash #SS #medicare said, Chris Christie ...... who will never be President #GopDebates #foxdebate",,06-08-2015 19:08,6.29E+17,Pennsylvania,Eastern Time (US & Canada)
13206,Jeb Bush,0.6813,yes,1,0,1,None of the above,1,,coasmi,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,Georgia,
13207,John Kasich,0.6906,yes,1,0,0.6808,None of the above,1,,JanelleClausen,,0,,,"Kasich needs more time in the #GOPDebates, honestly.  https://t.co/MygdUrM2KW",,06-08-2015 19:08,6.29E+17,SUNY Stony Brook,Eastern Time (US & Canada)
13208,Ted Cruz,0.6817,yes,1,1,0.6524,None of the above,1,,HogT1de,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",,06-08-2015 19:08,6.29E+17,Twisty road of life,Central Time (US & Canada)
13209,Ben Carson,1,yes,1,0,1,None of the above,0.6354,,theGOAPT,,1,,,"RT @InfamousPCG77: Here's what they think about you, Ben Carson!!!! THEY DON'T LOVE YOU!!!! #GOPDebates http://t.co/1yQzZzEDNN",,06-08-2015 19:08,6.29E+17,#htine ,Central Time (US & Canada)
13210,No candidate mentioned,1,yes,1,1,1,None of the above,1,,JessieG143,,0,,,There should be more #GOPDebates ! This is so entertaining!,,06-08-2015 19:08,6.29E+17,,Quito
13211,Jeb Bush,1,yes,1,0,1,None of the above,1,,mickieanderson4,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,,
13212,No candidate mentioned,1,yes,1,0,0.6983,None of the above,0.6564,,averykayla,,0,,,"""I'm he only guy on this stage"" has been said by all 10 candidates who are all male...so no you're not the only guy on stage #GOPDebates",,06-08-2015 19:08,6.29E+17,Boston,Eastern Time (US & Canada)
13213,No candidate mentioned,1,yes,1,0,1,None of the above,1,,hitechjunkie,,0,,,#GOPDebates there is no politically correct way to say America is failing with its current leadership. A deadbeat nation with no change.,,06-08-2015 19:08,6.29E+17,,Central Time (US & Canada)
13214,No candidate mentioned,1,yes,1,0,1,Racial issues,0.6842,,Vbuggs,,28,,,RT @monaeltahawy: I'll tell you the one good thing about #GOPDebates: candidates are tripping over themselves to outdo each other in sexism…,,06-08-2015 19:08,6.29E+17,All Over the Globe ,Eastern Time (US & Canada)
13215,Jeb Bush,1,yes,1,0,1,None of the above,1,,nsaidian,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,USA,
13216,Donald Trump,1,yes,1,1,0.6512,None of the above,1,,CrazyLadyKimmy,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",,06-08-2015 19:08,6.29E+17,Great State of TENNESSEE,
13217,Donald Trump,1,yes,1,0,0.6804,FOX News or Moderators,1,,fisherynation,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,,06-08-2015 19:08,6.29E+17,,
13218,Jeb Bush,1,yes,1,0,1,None of the above,1,,foxnewlife,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,,London
13219,Jeb Bush,0.3923,yes,0.6264,0,0.6264,Jobs and Economy,0.3923,,thepoliticalcat,,4,,,"RT @jsc1835: Jebby talking changing tax code to fix ""job killers"".  Is that Jebspeak for give corporations more tax breaks?   #GOPDebates",,06-08-2015 19:08,6.29E+17,Everywhere,Tehran
13220,Scott Walker,1,yes,1,0,1,None of the above,0.6897,,_Darling_Nikki,,8,,,"RT @SupermanHotMale: Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoli…",,06-08-2015 19:08,6.29E+17,Wiscansin ,Central Time (US & Canada)
13221,Jeb Bush,0.4539,yes,0.6737,0,0.6737,None of the above,0.4539,,Julie_A_Maurer,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,,
13222,Jeb Bush,1,yes,1,0,1,None of the above,1,,cnvii77,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,"Bat Country, TX",
13223,No candidate mentioned,1,yes,1,1,1,FOX News or Moderators,1,,scottaxe,,0,,,#GOPdebates I'm going to say it. Thank god Chrîs Walłace is there,,06-08-2015 19:08,6.29E+17,Los Angeles ,
13224,No candidate mentioned,1,yes,1,0,0.6895,None of the above,1,,Annie_Onymous,,0,,,Is the #GOPdebates really an oral version of @CAH ?,,06-08-2015 19:08,6.29E+17,thru the looking glass,Central Time (US & Canada)
13225,No candidate mentioned,1,yes,1,0,1,None of the above,1,,Liyah_Marley,,47,,,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",,06-08-2015 19:08,6.29E+17,"Fuck You Pay Me, Ontario",America/Detroit
13226,No candidate mentioned,1,yes,1,1,1,None of the above,0.6667,,nwghibli,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:08,6.29E+17,,Eastern Time (US & Canada)
13227,Jeb Bush,1,yes,1,0,1,None of the above,1,,AcerbicAxioms,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,Republic of Texas,
13228,Chris Christie,1,yes,1,1,1,None of the above,1,,Art_Donovan,,3,,,RT @loribuckmajor: It's cute how Chris Christie has the Bob's Big Boy haircut #GOPDebates,,06-08-2015 19:08,6.29E+17,2:46 A.M. Rock & Roll,Central Time (US & Canada)
13229,No candidate mentioned,0.4074,yes,0.6383,0,0.6383,None of the above,0.4074,,OelkTree96,,47,,,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",,06-08-2015 19:08,6.29E+17,"Hastings, MN • UIowa 2018",Eastern Time (US & Canada)
13230,Jeb Bush,1,yes,1,1,1,None of the above,1,,mercedesschlapp,,5,,,"In terms of substance, @JebBush dominates #GOPdebates",,06-08-2015 19:08,6.29E+17,"Alexandria, VA",Eastern Time (US & Canada)
13231,Donald Trump,1,yes,1,1,0.6837,FOX News or Moderators,0.6809,,MsContrarianSci,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,,06-08-2015 19:08,6.29E+17,North America,
13232,Jeb Bush,1,yes,1,0,1,None of the above,1,,KenIllgen,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,Las Vegas,Pacific Time (US & Canada)
13233,No candidate mentioned,1,yes,1,1,1,Women's Issues (not abortion though),0.6791,,d_fahn,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:08,6.29E+17,Somewhere in Germany,
13234,Jeb Bush,1,yes,1,0,1,None of the above,1,,Chuck1079,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,"Pittsburgh, Pa.",Eastern Time (US & Canada)
13235,Jeb Bush,0.4444,yes,0.6667,0,0.6667,None of the above,0.4444,,Jethro1701,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:08,6.29E+17,Lagrange Point L3 or East TN,Eastern Time (US & Canada)
13236,No candidate mentioned,1,yes,1,1,1,Women's Issues (not abortion though),0.6716,,b_momani,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:08,6.29E+17,,Atlantic Time (Canada)
13237,No candidate mentioned,1,yes,1,1,0.6871,None of the above,1,,kelly_c_roache,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:08,6.29E+17,"Princeton, New Jersey",
13238,No candidate mentioned,1,yes,1,0,0.6966,Women's Issues (not abortion though),0.6966,,superkimtendo,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,"Washington, D.C.",Eastern Time (US & Canada)
13239,Jeb Bush,1,yes,1,0,1,None of the above,1,,ElizabethMTHC,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,,Atlantic Time (Canada)
13240,Scott Walker,1,yes,1,0,1,FOX News or Moderators,1,,cheeriogrrrl,,1,,,Obviously @RogerAiles doesn't want @ScottWalker as #President.  Is everyone okay with @FoxNews selecting the #GOP nominee?  #GOPDebates,,06-08-2015 19:07,6.29E+17,,Central Time (US & Canada)
13241,Scott Walker,1,yes,1,0,1,None of the above,0.6771,,louvice,,8,,,"RT @SupermanHotMale: Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoli…",,06-08-2015 19:07,6.29E+17,,Indiana (East)
13242,No candidate mentioned,1,yes,1,1,0.3523,None of the above,0.6477,,grahamkilmer,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,"Milwaukee, Wi",
13243,Jeb Bush,0.6813,yes,1,0,1,None of the above,1,,jenner_allen,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,,
13244,Jeb Bush,1,yes,1,0,1,None of the above,1,,gary4205,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,Texas,Eastern Time (US & Canada)
13245,No candidate mentioned,1,yes,1,1,0.6667,None of the above,1,,JamesW_754,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,,Pacific Time (US & Canada)
13246,Jeb Bush,1,yes,1,0,1,None of the above,1,,MichaelCalvert9,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,IN,
13247,Donald Trump,0.4444,yes,0.6667,1,0.3333,FOX News or Moderators,0.4444,,GameANew,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,,06-08-2015 19:07,6.29E+17,"Clarion, Pa.",Atlantic Time (Canada)
13248,Donald Trump,1,yes,1,0,0.6599,FOX News or Moderators,1,,2oceans1,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,,06-08-2015 19:07,6.29E+17,Castle Rock Colorado,Greenland
13249,No candidate mentioned,0.435,yes,0.6596,0,0.3511,None of the above,0.435,,electro_moon,,1,,,RT @averykayla: You are now promising free pizza every Friday and no homework ever again! #GOPDebates,,06-08-2015 19:07,6.29E+17,"Denver, ColoRADo",Eastern Time (US & Canada)
13250,No candidate mentioned,1,yes,1,0,1,Women's Issues (not abortion though),0.6456,,NateMJensen,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,"Silver Spring, MD",Eastern Time (US & Canada)
13251,Chris Christie,1,yes,1,0,1,None of the above,0.6522,,kimmyt0,,0,,,Privatize everything. Fuck you Chris Christie. #GOPDebates,,06-08-2015 19:07,6.29E+17,Nc,
13252,Jeb Bush,0.6591,yes,1,0,1,None of the above,0.6591,,BiHiRiverOfLife,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,"Dublin, PA",Atlantic Time (Canada)
13253,No candidate mentioned,1,yes,1,0,1,None of the above,1,,JenniferMBKing,,0,,,"I could never run for president. ""My father was a geophysicist"" doesn't resonate with voters #GOPDebates",,06-08-2015 19:07,6.29E+17,,
13254,Ted Cruz,0.5073,yes,0.7122,1,0.3874,None of the above,0.5073,,_loricarrdestin,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",,06-08-2015 19:07,6.29E+17,"Florida, USA~ New Orleans",Eastern Time (US & Canada)
13255,Jeb Bush,1,yes,1,0,1,None of the above,1,,ccokermn,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,"South Carolina, USA",Eastern Time (US & Canada)
13256,Jeb Bush,1,yes,1,0,1,None of the above,1,,sports_overload,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,north florida ,
13257,No candidate mentioned,0.4171,yes,0.6458,0,0.3333,None of the above,0.4171,,benhaygood,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,New Jersey,Pacific Time (US & Canada)
13258,Ben Carson,1,yes,1,0,1,Racial issues,0.6916,,thefeministmom,,1,,,RT @itsRodT: This silencing of Ben Carson is just one glimpse into why tokenism doesn't work and just how racial hierarchy operates #GOPDeb…,,06-08-2015 19:07,6.29E+17,Greenville SC,
13259,No candidate mentioned,1,yes,1,0,1,None of the above,0.6813,,SmoaknArrowPM,,0,,,If politicians would stop raiding the SS/Medicare funds &amp; actual put back what they took out....  #GOPDebates,,06-08-2015 19:07,6.29E+17,Starling City,
13260,No candidate mentioned,1,yes,1,1,1,None of the above,0.6508,,GilbertoBosques,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,Mexico,Pacific Time (US & Canada)
13261,Chris Christie,1,yes,1,1,1,None of the above,1,,Chalicechick,,0,,,"""I'm the only guy on this stage who..."" Is Christie's theme and it's not a bad theme. #GOPDebates",,06-08-2015 19:07,6.29E+17,"McLean, VA",Tehran
13262,No candidate mentioned,1,yes,1,0,1,None of the above,1,,CogitoHayes,,0,,,Why did I expect anything from these people? Thats my fault. #GOPdebates,,06-08-2015 19:07,6.29E+17,Kansas City,
13263,Jeb Bush,1,yes,1,0,1,None of the above,1,,RamAugusto,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,Puerto Rico,Brasilia
13264,No candidate mentioned,1,yes,1,1,1,None of the above,1,,JennyLFord,,47,,,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",,06-08-2015 19:07,6.29E+17,"Indianapolis, IN",Eastern Time (US & Canada)
13265,No candidate mentioned,1,yes,1,0,0.3518,None of the above,1,,FarAwayEyes7,,0,,,Moving on from the #GOPDebates to #Rectify Daniel Holden,,06-08-2015 19:07,6.29E+17,Sunny SOFL,
13266,Donald Trump,1,yes,1,0,0.3407,None of the above,1,,lindsayhrabar,,278,,,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,,06-08-2015 19:07,6.29E+17,,Atlantic Time (Canada)
13267,No candidate mentioned,1,yes,1,0,0.7174,Jobs and Economy,0.7174,,Farrellelisms,,0,,,"Oh yes please pontificate on social security reform, baby boomers #GOPDebates",,06-08-2015 19:07,6.29E+17,,Eastern Time (US & Canada)
13268,Jeb Bush,1,yes,1,0,1,FOX News or Moderators,1,,RayRod59,,153,,,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,,06-08-2015 19:07,6.29E+17,Tx,Central Time (US & Canada)
13269,John Kasich,0.4509,yes,0.6715,1,0.6715,None of the above,0.4509,,msgoddessrises,,0,,,Thank you O B wan.:)😎👍🏻 #Kasich #GOPDebates  https://t.co/xCpcPx2n8u,,06-08-2015 19:07,6.29E+17,Viva Las Vegas NV.,Pacific Time (US & Canada)
13270,No candidate mentioned,1,yes,1,1,0.6813,None of the above,0.6813,,fouzzball,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,panopticon,Eastern Time (US & Canada)
13271,Donald Trump,1,yes,1,0,0.6444,None of the above,0.6667,,Virginia4USA,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,,06-08-2015 19:07,6.29E+17,GA - #CATHOLIC #LymeDisease ,Eastern Time (US & Canada)
13272,Donald Trump,1,yes,1,0,0.6897,FOX News or Moderators,1,,TroyInch,,66,,,RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump only has a double-digit lead 🇺🇸 #GOPD…,,06-08-2015 19:07,6.29E+17,Ft Lauderdale,Eastern Time (US & Canada)
13273,No candidate mentioned,1,yes,1,0,0.6739,None of the above,1,,Vaprrenon,,47,,,"RT @BettyFckinWhite: -Can you answer this very direct question?
-I should be president. 
-So, no?
#GOPDebates",,06-08-2015 19:07,6.29E+17,Isilldorn,
13274,Chris Christie,1,yes,1,1,0.6722,None of the above,0.6774,,Perry_T,,0,,,Christie practiced.  Lots of numbers.  #GOPDebates,,06-08-2015 19:07,6.29E+17,,Mid-Atlantic
13275,Jeb Bush,1,yes,1,1,0.682,None of the above,1,,winkbarry,,0,,,High lofty expectations! #Jeb Jeb Jeb! Where's #Trump? #GOPDebates,,06-08-2015 19:07,6.29E+17,America,
13276,Jeb Bush,1,yes,1,0,1,None of the above,0.7097,,Eyesore42,,172,,,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,,06-08-2015 19:07,6.29E+17,Las Vegas,Arizona
13277,No candidate mentioned,1,yes,1,1,0.6556,None of the above,0.6667,,Max_Samis,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,"Washington, D.C.",Eastern Time (US & Canada)
13278,John Kasich,1,yes,1,0,1,Jobs and Economy,1,,THC1,,6,,,RT @jesslstoner: KASICH'S DAD WAS A MAILMAN BUT HE HATES UNIONS. Which have protected letter carriers for decades. #gopdebates,,06-08-2015 19:07,6.29E+17,San Francisco,Pacific Time (US & Canada)
13279,Donald Trump,1,yes,1,1,1,None of the above,1,,KoralMae,,0,,,Dear Donald Trump... Thank you! #GOPDebates 😜,,06-08-2015 19:07,6.29E+17,Nearly Alone on Planet Earth,Pacific Time (US & Canada)
13280,No candidate mentioned,1,yes,1,0,0.6556,Women's Issues (not abortion though),0.6556,,sudixitca,,50,,,RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates,,06-08-2015 19:07,6.29E+17,Darwin,Pacific Time (US & Canada)
